time,wx,wy,wz
1.021805763244629,-0.32,2.58,-0.06
1.0413639545440674,-0.19,2.62,-0.14
1.0432567596435547,-0.07,2.66,-0.21
1.051002025604248,0.02,2.7,-0.24
1.0618958473205566,0.08,2.73,-0.25
1.0722298622131348,0.11,2.76,-0.24
1.082448959350586,0.12,2.8,-0.2
1.0925750732421875,0.1,2.83,-0.14
1.1022169589996338,0.04,2.86,-0.07
1.1127409934997559,-0.06,2.89,0.0
1.1229579448699951,-0.17,2.91,0.07
1.1374640464782715,-0.32,2.93,0.12
1.1419799327850342,-0.47,2.96,0.16
1.1518969535827637,-0.62,2.97,0.19
1.1630520820617676,-0.75,2.99,0.2
1.1724400520324707,-0.87,3.0,0.2
1.1830320358276367,-0.94,3.01,0.17
1.193087100982666,-0.98,3.02,0.13
1.2031738758087158,-0.97,3.03,0.07
1.2136008739471436,-0.92,3.03,0.0
1.2237229347229004,-0.83,3.04,-0.08
1.2387869358062744,-0.7,3.04,-0.16
1.2425329685211182,-0.54,3.05,-0.23
1.2522878646850586,-0.34,3.05,-0.3
1.2636537551879883,-0.14,3.05,-0.35
1.273101806640625,0.07,3.05,-0.37
1.283395767211914,0.27,3.05,-0.38
1.2937488555908203,0.44,3.04,-0.37
1.303502082824707,0.58,3.04,-0.34
1.3143720626831055,0.67,3.03,-0.3
1.324319839477539,0.72,3.02,-0.24
1.3386378288269043,0.73,3.0,-0.18
1.3432369232177734,0.7,2.99,-0.1
1.353224754333496,0.62,2.97,-0.01
1.3647608757019043,0.5,2.96,0.07
1.374377965927124,0.36,2.94,0.14
1.3843340873718262,0.2,2.92,0.2
1.3948869705200195,0.02,2.89,0.23
1.4046130180358887,-0.14,2.87,0.25
1.4148650169372559,-0.27,2.84,0.27
1.4253630638122559,-0.36,2.81,0.3
1.439051866531372,-0.41,2.78,0.32
1.4438657760620117,-0.41,2.75,0.35
1.4539809226989746,-0.37,2.72,0.37
1.465311050415039,-0.29,2.69,0.39
1.475182056427002,-0.18,2.66,0.4
1.485055923461914,-0.04,2.63,0.41
1.4952709674835205,0.12,2.59,0.44
1.5049748420715332,0.29,2.56,0.49
1.515279769897461,0.46,2.53,0.55
1.5361590385437012,0.61,2.5,0.63
1.5383000373840332,0.75,2.47,0.73
1.5446279048919678,0.85,2.44,0.82
1.5548038482666016,0.91,2.41,0.9
1.5655770301818848,0.92,2.38,0.95
1.5759849548339844,0.87,2.34,1.0
1.585618019104004,0.79,2.31,1.04
1.5958988666534424,0.67,2.27,1.06
1.605921745300293,0.52,2.23,1.07
1.6160359382629395,0.35,2.18,1.07
1.6386659145355225,0.18,2.14,1.06
1.6408329010009766,0.01,2.09,1.03
1.6454219818115234,-0.13,2.04,0.99
1.6565239429473877,-0.26,1.98,0.94
1.6665129661560059,-0.35,1.93,0.89
1.6765859127044678,-0.4,1.87,0.84
1.686255931854248,-0.4,1.82,0.81
1.6969878673553467,-0.37,1.77,0.79
1.7065849304199219,-0.3,1.71,0.79
1.7168989181518555,-0.21,1.66,0.81
1.7385377883911133,-0.09,1.61,0.84
1.740670919418335,0.03,1.56,0.88
1.7462549209594727,0.16,1.51,0.94
1.756216049194336,0.28,1.47,1.0
1.7673978805541992,0.38,1.42,1.06
1.7772018909454346,0.46,1.37,1.13
1.7870168685913086,0.5,1.33,1.19
1.7979769706726074,0.51,1.28,1.23
1.807878017425537,0.48,1.23,1.27
1.8178699016571045,0.43,1.18,1.28
1.8405749797821045,0.34,1.13,1.28
1.8427629470825195,0.24,1.08,1.25
1.8468260765075684,0.13,1.02,1.2
1.8637199401855469,0.0,0.96,1.14
1.8671751022338867,-0.12,0.9,1.06
1.877640962600708,-0.22,0.84,0.96
1.8873238563537598,-0.31,0.77,0.87
1.8979558944702148,-0.37,0.71,0.77
1.9083809852600098,-0.41,0.65,0.68
1.9181017875671387,-0.42,0.58,0.59
1.9342050552368164,-0.4,0.52,0.51
1.9375898838043213,-0.34,0.46,0.45
1.9486708641052246,-0.27,0.4,0.4
1.9587719440460205,-0.17,0.34,0.37
1.9686119556427002,-0.06,0.28,0.36
1.9787540435791016,0.05,0.22,0.35
1.988980770111084,0.14,0.16,0.36
1.999100923538208,0.23,0.1,0.38
2.0095999240875244,0.3,0.05,0.42
2.0188889503479004,0.36,-0.01,0.46
2.035186767578125,0.39,-0.07,0.51
2.0382027626037598,0.39,-0.13,0.55
2.049318790435791,0.38,-0.19,0.58
2.0594799518585205,0.35,-0.24,0.61
2.069053888320923,0.29,-0.3,0.61
2.0796680450439453,0.21,-0.36,0.59
2.0893099308013916,0.13,-0.42,0.55
2.099905014038086,0.03,-0.48,0.51
2.110177993774414,-0.06,-0.55,0.46
2.1197309494018555,-0.14,-0.61,0.4
2.137247085571289,-0.21,-0.67,0.31
2.1394519805908203,-0.26,-0.73,0.22
2.149120807647705,-0.3,-0.79,0.12
2.1591479778289795,-0.32,-0.85,0.01
2.1697888374328613,-0.32,-0.91,-0.09
2.1802330017089844,-0.3,-0.97,-0.2
2.1906180381774902,-0.26,-1.03,-0.29
2.200063943862915,-0.2,-1.08,-0.38
2.210714817047119,-0.12,-1.14,-0.46
2.219902992248535,-0.03,-1.19,-0.53
2.235836982727051,0.06,-1.24,-0.58
2.239706039428711,0.13,-1.29,-0.62
2.24995493888855,0.2,-1.34,-0.65
2.2599267959594727,0.25,-1.39,-0.65
2.2709789276123047,0.28,-1.44,-0.63
2.2809767723083496,0.29,-1.49,-0.6
2.2910208702087402,0.3,-1.53,-0.56
2.3010010719299316,0.28,-1.58,-0.52
2.3111729621887207,0.25,-1.62,-0.48
2.331923007965088,0.18,-1.66,-0.45
2.333591938018799,0.1,-1.71,-0.42
2.3403279781341553,0.01,-1.75,-0.39
2.3517560958862305,-0.1,-1.78,-0.36
2.361416816711426,-0.21,-1.82,-0.33
2.372163772583008,-0.31,-1.86,-0.32
2.381442070007324,-0.4,-1.9,-0.33
2.391972064971924,-0.49,-1.93,-0.36
2.4009978771209717,-0.56,-1.96,-0.41
2.412108898162842,-0.61,-2.0,-0.49
2.4332118034362793,-0.64,-2.03,-0.57
2.43491792678833,-0.65,-2.06,-0.64
2.441041946411133,-0.64,-2.08,-0.72
2.451347827911377,-0.6,-2.11,-0.79
2.462519884109497,-0.56,-2.13,-0.86
2.472076892852783,-0.51,-2.16,-0.93
2.482119083404541,-0.47,-2.18,-0.99
2.492912769317627,-0.42,-2.2,-1.03
2.50205397605896,-0.39,-2.22,-1.05
2.512795925140381,-0.35,-2.24,-1.04
2.5335118770599365,-0.32,-2.26,-1.01
2.5352048873901367,-0.3,-2.28,-0.97
2.541821002960205,-0.28,-2.29,-0.91
2.5519468784332275,-0.29,-2.31,-0.85
2.563194751739502,-0.31,-2.32,-0.78
2.5726847648620605,-0.36,-2.33,-0.7
2.582993984222412,-0.42,-2.35,-0.62
2.5935277938842773,-0.49,-2.36,-0.52
2.6032657623291016,-0.55,-2.37,-0.43
2.613607883453369,-0.61,-2.37,-0.35
2.6367640495300293,-0.66,-2.38,-0.3
2.639094829559326,-0.72,-2.39,-0.26
2.6425468921661377,-0.77,-2.4,-0.25
2.652679920196533,-0.83,-2.4,-0.26
2.663611888885498,-0.87,-2.4,-0.27
2.6736397743225098,-0.9,-2.4,-0.29
2.683539867401123,-0.9,-2.41,-0.31
2.694093942642212,-0.9,-2.4,-0.34
2.703563928604126,-0.88,-2.39,-0.39
2.7144298553466797,-0.86,-2.39,-0.43
2.7305049896240234,-0.83,-2.38,-0.47
2.733376979827881,-0.81,-2.37,-0.51
2.743412971496582,-0.78,-2.35,-0.55
2.7546958923339844,-0.74,-2.34,-0.57
2.764004945755005,-0.71,-2.32,-0.57
2.7743709087371826,-0.67,-2.3,-0.57
2.7849268913269043,-0.63,-2.28,-0.54
2.7946949005126953,-0.59,-2.25,-0.51
2.804647922515869,-0.57,-2.23,-0.46
2.814840793609619,-0.55,-2.2,-0.39
2.828439950942993,-0.55,-2.18,-0.32
2.8339767456054688,-0.56,-2.15,-0.23
2.84395694732666,-0.56,-2.12,-0.15
2.854254961013794,-0.58,-2.09,-0.06
2.8652257919311523,-0.59,-2.05,0.01
2.8751308917999268,-0.62,-2.02,0.08
2.884795904159546,-0.64,-1.99,0.13
2.8954720497131348,-0.67,-1.96,0.16
2.905223846435547,-0.7,-1.92,0.2
2.9153499603271484,-0.73,-1.89,0.22
2.9310569763183594,-0.74,-1.86,0.23
2.9347219467163086,-0.74,-1.82,0.24
2.9448559284210205,-0.75,-1.79,0.23
2.9560370445251465,-0.74,-1.75,0.2
2.965552806854248,-0.73,-1.71,0.16
2.9763340950012207,-0.71,-1.68,0.12
2.9855029582977295,-0.69,-1.64,0.07
2.9963440895080566,-0.66,-1.6,0.03
3.006277084350586,-0.62,-1.56,0.0
3.01652193069458,-0.58,-1.52,-0.03
3.0329229831695557,-0.53,-1.48,-0.05
3.0355629920959473,-0.48,-1.44,-0.06
3.0465099811553955,-0.42,-1.4,-0.08
3.056382894515991,-0.38,-1.35,-0.09
3.0666627883911133,-0.33,-1.31,-0.08
3.076690912246704,-0.3,-1.27,-0.07
3.086422920227051,-0.26,-1.22,-0.05
3.09724497795105,-0.23,-1.18,-0.02
3.1074059009552,-0.2,-1.13,0.03
3.129117965698242,-0.17,-1.09,0.08
3.1308228969573975,-0.15,-1.04,0.13
3.136068820953369,-0.13,-1.0,0.18
3.146120071411133,-0.12,-0.95,0.21
3.1573379039764404,-0.11,-0.91,0.24
3.1668758392333984,-0.11,-0.86,0.26
3.1773838996887207,-0.1,-0.81,0.27
3.1869688034057617,-0.09,-0.77,0.27
3.197614908218384,-0.08,-0.73,0.27
3.208056926727295,-0.07,-0.68,0.25
3.2295780181884766,-0.07,-0.64,0.22
3.231282949447632,-0.05,-0.59,0.19
3.2367489337921143,-0.03,-0.55,0.14
3.246807098388672,0.0,-0.51,0.08
3.2570858001708984,0.04,-0.47,0.02
3.267176866531372,0.09,-0.43,-0.05
3.278563976287842,0.15,-0.39,-0.11
3.287594795227051,0.21,-0.34,-0.16
3.299001932144165,0.26,-0.3,-0.21
3.308736801147461,0.32,-0.26,-0.24
3.329720973968506,0.36,-0.22,-0.27
3.3315820693969727,0.4,-0.18,-0.29
3.3374979496002197,0.44,-0.14,-0.31
3.347418785095215,0.48,-0.1,-0.31
3.3586888313293457,0.53,-0.06,-0.31
3.3681578636169434,0.56,-0.01,-0.29
3.3792028427124023,0.59,0.02,-0.26
3.3886969089508057,0.61,0.06,-0.22
3.399009943008423,0.61,0.1,-0.19
3.409677028656006,0.62,0.14,-0.16
3.430891990661621,0.61,0.17,-0.14
3.4327430725097656,0.6,0.21,-0.13
3.4379920959472656,0.6,0.24,-0.13
3.4483718872070312,0.62,0.28,-0.13
3.459688901901245,0.66,0.31,-0.13
3.4691500663757324,0.7,0.35,-0.15
3.4798340797424316,0.75,0.38,-0.17
3.489689826965332,0.81,0.41,-0.21
3.5000269412994385,0.86,0.44,-0.26
3.510328769683838,0.92,0.47,-0.32
3.525336980819702,0.97,0.49,-0.37
3.529000759124756,1.03,0.51,-0.43
3.53905987739563,1.08,0.54,-0.48
3.550210952758789,1.13,0.56,-0.52
3.5602638721466064,1.18,0.58,-0.55
3.569952964782715,1.22,0.6,-0.57
3.5808448791503906,1.25,0.62,-0.59
3.5904529094696045,1.28,0.64,-0.59
3.6007049083709717,1.29,0.65,-0.57
3.61102294921875,1.29,0.67,-0.54
3.6276519298553467,1.28,0.69,-0.49
3.6297309398651123,1.27,0.7,-0.44
3.6397337913513184,1.25,0.72,-0.38
3.6508398056030273,1.24,0.74,-0.32
3.6611647605895996,1.23,0.76,-0.27
3.670336961746216,1.22,0.77,-0.21
3.6815879344940186,1.21,0.79,-0.17
3.6914188861846924,1.2,0.8,-0.12
3.701349973678589,1.19,0.82,-0.08
3.71187686920166,1.19,0.84,-0.05
3.7291078567504883,1.19,0.85,-0.03
3.730625867843628,1.21,0.86,-0.03
3.740534782409668,1.23,0.87,-0.05
3.751260757446289,1.25,0.88,-0.07
3.7619619369506836,1.27,0.89,-0.1
3.7711169719696045,1.28,0.9,-0.13
3.7819480895996094,1.28,0.91,-0.16
3.7921218872070312,1.27,0.91,-0.19
3.8021187782287598,1.25,0.91,-0.22
3.8121891021728516,1.23,0.91,-0.25
3.828110933303833,1.2,0.91,-0.28
3.831141948699951,1.17,0.92,-0.3
3.841355800628662,1.12,0.91,-0.31
3.85198974609375,1.06,0.91,-0.31
3.8622608184814453,0.99,0.91,-0.3
3.872079849243164,0.93,0.91,-0.27
3.8820979595184326,0.86,0.91,-0.23
3.892676830291748,0.8,0.91,-0.19
3.9020299911499023,0.75,0.91,-0.13
3.926630973815918,0.71,0.9,-0.08
3.9286770820617676,0.67,0.9,-0.03
3.9316577911376953,0.63,0.9,0.02
3.9438958168029785,0.59,0.9,0.06
3.9530029296875,0.55,0.9,0.11
3.962754964828491,0.52,0.9,0.14
3.9729719161987305,0.51,0.89,0.18
3.983119010925293,0.5,0.89,0.2
3.9936599731445312,0.5,0.88,0.21
4.003000974655151,0.49,0.88,0.21
4.028298854827881,0.47,0.87,0.19
4.030206918716431,0.45,0.86,0.17
4.03239893913269,0.42,0.85,0.14
4.044182777404785,0.38,0.84,0.1
4.053606986999512,0.34,0.83,0.07
4.0637898445129395,0.31,0.82,0.04
4.0737810134887695,0.27,0.81,0.0
4.083793878555298,0.23,0.8,-0.03
4.093783855438232,0.17,0.78,-0.07
4.104036808013916,0.09,0.77,-0.11
4.124131917953491,0.01,0.75,-0.15
4.126049995422363,-0.08,0.74,-0.17
4.133195877075195,-0.17,0.72,-0.18
4.14635705947876,-0.24,0.71,-0.17
4.153558969497681,-0.29,0.7,-0.16
4.163294792175293,-0.35,0.69,-0.14
4.174561977386475,-0.4,0.67,-0.12
4.18455696105957,-0.45,0.66,-0.1
4.19475793838501,-0.5,0.65,-0.08
4.2054290771484375,-0.56,0.63,-0.06
4.2252209186553955,-0.61,0.62,-0.04
4.227067947387695,-0.64,0.6,-0.01
4.233882904052734,-0.65,0.59,0.02
4.243900775909424,-0.65,0.58,0.05
4.25393009185791,-0.64,0.57,0.06
4.2651238441467285,-0.64,0.55,0.05
4.275137901306152,-0.65,0.53,0.03
4.285332918167114,-0.67,0.52,-0.01
4.295364856719971,-0.7,0.5,-0.05
4.305688858032227,-0.73,0.49,-0.09
4.320003032684326,-0.75,0.47,-0.12
4.324786901473999,-0.77,0.45,-0.16
4.334758758544922,-0.78,0.44,-0.21
4.344852924346924,-0.82,0.43,-0.27
4.354826927185059,-0.86,0.41,-0.32
4.366041898727417,-0.93,0.4,-0.38
4.375743865966797,-1.0,0.39,-0.42
4.385947942733765,-1.07,0.38,-0.46
4.396283864974976,-1.13,0.37,-0.48
4.406122922897339,-1.18,0.36,-0.49
4.420992851257324,-1.21,0.35,-0.5
4.425296783447266,-1.24,0.34,-0.51
4.4352498054504395,-1.27,0.34,-0.51
4.446499824523926,-1.3,0.33,-0.52
4.4565300941467285,-1.33,0.33,-0.51
4.46643590927124,-1.35,0.32,-0.5
4.476569890975952,-1.35,0.32,-0.48
4.486783027648926,-1.33,0.31,-0.46
4.4967360496521,-1.3,0.31,-0.45
4.507040977478027,-1.27,0.31,-0.45
4.522546768188477,-1.25,0.3,-0.46
4.526034832000732,-1.24,0.3,-0.48
4.536282062530518,-1.24,0.29,-0.5
4.546107769012451,-1.24,0.29,-0.52
4.556293964385986,-1.23,0.29,-0.54
4.567728042602539,-1.22,0.28,-0.55
4.577177047729492,-1.21,0.28,-0.57
4.587418079376221,-1.21,0.28,-0.6
4.597554922103882,-1.21,0.28,-0.63
4.607639789581299,-1.24,0.28,-0.65
4.622665882110596,-1.26,0.28,-0.68
4.626785755157471,-1.29,0.28,-0.69
4.63686990737915,-1.3,0.28,-0.69
4.64800500869751,-1.3,0.29,-0.68
4.657879829406738,-1.28,0.29,-0.67
4.668262004852295,-1.26,0.3,-0.65
4.678040027618408,-1.24,0.3,-0.62
4.688610076904297,-1.22,0.3,-0.59
4.698365926742554,-1.2,0.31,-0.55
4.718316078186035,-1.17,0.31,-0.52
4.720517873764038,-1.12,0.32,-0.47
4.727566957473755,-1.06,0.32,-0.43
4.737734794616699,-1.0,0.32,-0.4
4.74793004989624,-0.94,0.33,-0.37
4.757587909698486,-0.89,0.33,-0.35
4.768871784210205,-0.84,0.33,-0.33
4.778971910476685,-0.8,0.33,-0.32
4.78922176361084,-0.77,0.33,-0.31
4.799362897872925,-0.74,0.34,-0.3
4.820529937744141,-0.71,0.34,-0.29
4.8224310874938965,-0.68,0.34,-0.29
4.828222751617432,-0.65,0.34,-0.3
4.838438034057617,-0.62,0.35,-0.31
4.849380016326904,-0.6,0.35,-0.32
4.859144926071167,-0.57,0.35,-0.33
4.869200944900513,-0.55,0.35,-0.33
4.879461765289307,-0.53,0.35,-0.32
4.890109062194824,-0.51,0.36,-0.3
4.899590015411377,-0.48,0.36,-0.27
4.9210638999938965,-0.45,0.36,-0.25
4.9232048988342285,-0.41,0.37,-0.23
4.929059028625488,-0.36,0.37,-0.2
4.9389259815216064,-0.31,0.37,-0.16
4.949174880981445,-0.25,0.37,-0.12
4.960399866104126,-0.19,0.38,-0.07
4.970000982284546,-0.14,0.38,-0.02
4.980259895324707,-0.08,0.38,0.04
4.9909069538116455,-0.02,0.38,0.09
5.000214099884033,0.04,0.38,0.13
5.021910905838013,0.1,0.38,0.17
5.023881912231445,0.15,0.37,0.19
5.029630899429321,0.19,0.37,0.22
5.039467811584473,0.22,0.37,0.24
5.049959897994995,0.26,0.37,0.26
5.060030937194824,0.28,0.36,0.28
5.070809841156006,0.31,0.36,0.29
5.081126928329468,0.34,0.36,0.28
5.0914530754089355,0.35,0.35,0.27
5.101215839385986,0.37,0.34,0.25
5.117300987243652,0.38,0.34,0.23
5.12035608291626,0.39,0.33,0.21
5.130465984344482,0.39,0.33,0.2
5.140475749969482,0.4,0.32,0.19
5.150650978088379,0.41,0.31,0.19
5.161742925643921,0.42,0.3,0.19
5.172180891036987,0.44,0.29,0.18
5.182150840759277,0.47,0.28,0.18
5.192384958267212,0.48,0.26,0.18
5.202298879623413,0.51,0.25,0.19
5.217951774597168,0.54,0.24,0.22
5.221092939376831,0.58,0.23,0.27
5.2314558029174805,0.62,0.21,0.34
5.2414398193359375,0.67,0.2,0.41
5.251585960388184,0.72,0.19,0.48
5.262334823608398,0.77,0.18,0.54
5.273934841156006,0.81,0.16,0.58
5.28250789642334,0.85,0.15,0.61
5.293583869934082,0.87,0.14,0.64
5.302814960479736,0.89,0.13,0.67
5.318061828613281,0.91,0.11,0.7
5.321897029876709,0.93,0.1,0.73
5.332092761993408,0.95,0.08,0.74
5.342013835906982,0.97,0.07,0.74
5.352240085601807,0.99,0.06,0.72
5.363337993621826,0.99,0.04,0.69
5.372819900512695,0.99,0.03,0.65
5.383190870285034,0.98,0.01,0.62
5.393787860870361,0.98,-0.01,0.59
5.402994871139526,0.98,-0.03,0.57
5.420497894287109,0.99,-0.05,0.55
5.422705888748169,1.01,-0.07,0.54
5.43287992477417,1.02,-0.09,0.53
5.443674087524414,1.04,-0.1,0.53
5.4533469676971436,1.06,-0.12,0.54
5.463960886001587,1.08,-0.14,0.57
5.473949909210205,1.1,-0.15,0.61
5.484165906906128,1.12,-0.17,0.64
5.494517803192139,1.15,-0.19,0.67
5.5182390213012695,1.17,-0.21,0.71
5.519896030426025,1.19,-0.22,0.74
5.523180961608887,1.2,-0.24,0.77
5.533426761627197,1.2,-0.25,0.82
5.544877052307129,1.19,-0.27,0.86
5.553627014160156,1.19,-0.28,0.9
5.564668893814087,1.17,-0.3,0.91
5.574527978897095,1.16,-0.31,0.91
5.584508895874023,1.14,-0.33,0.89
5.595211982727051,1.11,-0.35,0.85
5.61845588684082,1.08,-0.37,0.81
5.620151042938232,1.05,-0.38,0.78
5.623938083648682,1.02,-0.4,0.75
5.6341938972473145,1.0,-0.42,0.71
5.644198894500732,0.98,-0.45,0.67
5.655292987823486,0.96,-0.47,0.62
5.664209842681885,0.94,-0.48,0.57
5.675777912139893,0.93,-0.51,0.51
5.684970855712891,0.91,-0.53,0.47
5.6957597732543945,0.89,-0.55,0.43
5.7183518409729,0.87,-0.57,0.41
5.7200140953063965,0.85,-0.59,0.41
5.7245869636535645,0.84,-0.61,0.41
5.734783887863159,0.82,-0.64,0.41
5.745903015136719,0.81,-0.65,0.42
5.7551798820495605,0.79,-0.68,0.42
5.765769004821777,0.76,-0.69,0.43
5.7761688232421875,0.73,-0.71,0.44
5.785791873931885,0.69,-0.74,0.45
5.796216011047363,0.65,-0.76,0.47
5.81897497177124,0.61,-0.78,0.48
5.820727825164795,0.57,-0.8,0.48
5.825501918792725,0.52,-0.82,0.46
5.835570812225342,0.47,-0.84,0.45
5.845739841461182,0.42,-0.86,0.42
5.857152938842773,0.37,-0.88,0.4
5.8662638664245605,0.31,-0.9,0.36
5.876832962036133,0.26,-0.92,0.32
5.886900901794434,0.21,-0.94,0.28
5.8970818519592285,0.16,-0.97,0.23
5.912359952926636,0.1,-0.99,0.17
5.916380882263184,0.06,-1.01,0.11
5.926352024078369,0.01,-1.03,0.05
5.936628818511963,-0.03,-1.05,0.0
5.9473748207092285,-0.07,-1.07,-0.04
5.957442760467529,-0.11,-1.09,-0.08
5.968211889266968,-0.15,-1.11,-0.11
5.97727108001709,-0.18,-1.13,-0.13
5.988302946090698,-0.21,-1.14,-0.14
5.997674942016602,-0.24,-1.16,-0.15
6.011932849884033,-0.27,-1.17,-0.15
6.0169079303741455,-0.29,-1.19,-0.15
6.0269999504089355,-0.33,-1.2,-0.14
6.037110805511475,-0.36,-1.21,-0.12
6.048104763031006,-0.41,-1.22,-0.09
6.058068752288818,-0.44,-1.23,-0.06
6.068015098571777,-0.48,-1.24,-0.04
6.078290939331055,-0.53,-1.25,-0.01
6.08853006362915,-0.58,-1.26,0.0
6.098526954650879,-0.63,-1.27,0.01
6.113456964492798,-0.68,-1.27,0.02
6.117461919784546,-0.74,-1.28,0.02
6.127677917480469,-0.78,-1.28,0.03
6.137661933898926,-0.84,-1.28,0.03
6.148595809936523,-0.88,-1.28,0.03
6.159497976303101,-0.93,-1.29,0.01
6.168641090393066,-0.98,-1.29,-0.01
6.179134845733643,-1.03,-1.29,-0.04
6.189213752746582,-1.07,-1.28,-0.06
6.1991868019104,-1.1,-1.28,-0.07
6.215244770050049,-1.13,-1.27,-0.08
6.218112945556641,-1.14,-1.27,-0.08
6.228453874588013,-1.16,-1.26,-0.07
6.238585948944092,-1.17,-1.24,-0.08
6.2498698234558105,-1.18,-1.23,-0.07
6.25954794883728,-1.2,-1.22,-0.07
6.2695770263671875,-1.22,-1.21,-0.06
6.280010938644409,-1.23,-1.19,-0.03
6.289893865585327,-1.24,-1.18,0.0
6.311558961868286,-1.25,-1.16,0.04
6.313345909118652,-1.27,-1.14,0.08
6.319041967391968,-1.29,-1.12,0.11
6.328978061676025,-1.31,-1.1,0.13
6.339107036590576,-1.35,-1.08,0.16
6.349327087402344,-1.38,-1.05,0.17
6.360419750213623,-1.42,-1.03,0.19
6.37026309967041,-1.46,-1.01,0.2
6.380433082580566,-1.48,-0.98,0.22
