time,wx,wy,wz
1.787935733795166,-0.26,-3.23,0.2
1.79233980178833,-0.21,-3.19,0.2
1.8023567199707031,-0.15,-3.14,0.2
1.8136897087097168,-0.07,-3.09,0.21
1.823030948638916,0.03,-3.04,0.22
1.8335838317871094,0.13,-2.99,0.23
1.8433070182800293,0.25,-2.94,0.23
1.853388786315918,0.35,-2.89,0.2
1.8642218112945557,0.44,-2.83,0.16
1.8739147186279297,0.5,-2.78,0.1
1.8899188041687012,0.54,-2.73,0.03
1.89302396774292,0.54,-2.67,-0.04
1.9041829109191895,0.53,-2.62,-0.1
1.9139928817749023,0.48,-2.57,-0.15
1.9238548278808594,0.44,-2.51,-0.17
1.9342608451843262,0.38,-2.46,-0.19
1.9441678524017334,0.32,-2.4,-0.21
1.9544517993927002,0.26,-2.35,-0.22
1.9651679992675781,0.19,-2.29,-0.24
1.9743189811706543,0.12,-2.23,-0.27
1.98972487449646,0.06,-2.17,-0.3
1.9937739372253418,0.01,-2.11,-0.31
2.004607677459717,-0.03,-2.05,-0.32
2.0143918991088867,-0.03,-1.99,-0.32
2.024401903152466,-0.01,-1.93,-0.32
2.0350208282470703,0.05,-1.87,-0.32
2.0450499057769775,0.11,-1.81,-0.32
2.055492877960205,0.2,-1.75,-0.33
2.0656399726867676,0.28,-1.69,-0.36
2.0877468585968018,0.35,-1.63,-0.4
2.089711904525757,0.41,-1.57,-0.46
2.094299793243408,0.45,-1.51,-0.52
2.1046929359436035,0.47,-1.45,-0.57
2.115644931793213,0.48,-1.39,-0.62
2.1254358291625977,0.49,-1.33,-0.66
2.135684013366699,0.49,-1.28,-0.68
2.1460728645324707,0.48,-1.22,-0.7
2.1557388305664062,0.46,-1.16,-0.72
2.166557788848877,0.41,-1.1,-0.73
2.18799090385437,0.34,-1.04,-0.75
2.190030813217163,0.25,-0.98,-0.76
2.195119857788086,0.14,-0.92,-0.77
2.206204891204834,0.03,-0.86,-0.76
2.2163429260253906,-0.07,-0.8,-0.74
2.226322889328003,-0.14,-0.74,-0.71
2.2361888885498047,-0.19,-0.67,-0.67
2.246825695037842,-0.21,-0.61,-0.62
2.256420850753784,-0.2,-0.54,-0.59
2.2671399116516113,-0.17,-0.48,-0.57
2.2881107330322266,-0.13,-0.42,-0.56
2.2898406982421875,-0.09,-0.35,-0.57
2.2957730293273926,-0.05,-0.29,-0.58
2.3069748878479004,0.0,-0.23,-0.59
2.3171467781066895,0.05,-0.17,-0.6
2.3270297050476074,0.1,-0.11,-0.62
2.336941719055176,0.17,-0.05,-0.63
2.3475027084350586,0.23,0.01,-0.65
2.3571858406066895,0.29,0.06,-0.67
2.3678250312805176,0.34,0.12,-0.7
2.390089988708496,0.37,0.17,-0.73
2.392429828643799,0.37,0.23,-0.76
2.396561861038208,0.35,0.28,-0.79
2.407705783843994,0.29,0.34,-0.82
2.417611837387085,0.22,0.39,-0.84
2.427767753601074,0.14,0.44,-0.84
2.43753981590271,0.05,0.5,-0.83
2.4485228061676025,-0.03,0.55,-0.81
2.4582419395446777,-0.08,0.61,-0.79
2.467986822128296,-0.13,0.67,-0.76
2.482913017272949,-0.16,0.72,-0.73
2.4873719215393066,-0.19,0.78,-0.69
2.49743390083313,-0.21,0.84,-0.65
2.5084848403930664,-0.23,0.89,-0.62
2.5184428691864014,-0.24,0.94,-0.58
2.528435707092285,-0.23,1.0,-0.54
2.538404941558838,-0.21,1.05,-0.5
2.5490188598632812,-0.17,1.1,-0.46
2.558842897415161,-0.11,1.15,-0.43
2.569065809249878,-0.04,1.2,-0.4
2.5843358039855957,0.05,1.25,-0.37
2.5880208015441895,0.12,1.3,-0.36
2.5980188846588135,0.18,1.35,-0.36
2.609004020690918,0.22,1.39,-0.36
2.6192688941955566,0.24,1.43,-0.37
2.629495859146118,0.23,1.48,-0.38
2.638882875442505,0.22,1.52,-0.39
2.6495378017425537,0.2,1.56,-0.41
2.6595358848571777,0.16,1.59,-0.42
2.669984817504883,0.14,1.63,-0.43
2.6862869262695312,0.11,1.67,-0.44
2.6886420249938965,0.08,1.71,-0.44
2.6989188194274902,0.04,1.74,-0.45
2.709869861602783,-0.01,1.78,-0.45
2.7195019721984863,-0.06,1.82,-0.44
2.7301108837127686,-0.11,1.85,-0.43
2.739471912384033,-0.16,1.88,-0.41
2.750687837600708,-0.2,1.92,-0.38
2.7602429389953613,-0.23,1.95,-0.34
2.770655870437622,-0.24,1.98,-0.29
2.787184715270996,-0.24,2.01,-0.24
2.7894067764282227,-0.22,2.05,-0.18
2.799729824066162,-0.2,2.08,-0.12
2.809685707092285,-0.17,2.11,-0.06
2.8207240104675293,-0.14,2.14,0.0
2.8307018280029297,-0.11,2.17,0.06
2.8404338359832764,-0.07,2.19,0.1
2.8507399559020996,-0.03,2.22,0.15
2.860818862915039,0.0,2.25,0.19
2.8826558589935303,0.03,2.27,0.23
2.884389877319336,0.05,2.3,0.26
2.8898868560791016,0.05,2.32,0.27
2.900085926055908,0.04,2.34,0.28
2.911144733428955,0.02,2.36,0.28
2.921383857727051,-0.01,2.38,0.26
2.9316248893737793,-0.03,2.4,0.24
2.9413037300109863,-0.05,2.42,0.22
2.952063798904419,-0.06,2.44,0.2
2.9617667198181152,-0.06,2.46,0.18
2.9856388568878174,-0.06,2.47,0.17
2.9876508712768555,-0.06,2.49,0.15
2.9907217025756836,-0.08,2.5,0.15
3.001904010772705,-0.11,2.52,0.14
3.0117506980895996,-0.15,2.53,0.13
3.021723747253418,-0.19,2.54,0.12
3.032382011413574,-0.26,2.55,0.11
3.041623830795288,-0.32,2.56,0.09
3.052454948425293,-0.38,2.57,0.08
3.06282901763916,-0.43,2.58,0.08
3.086422920227051,-0.48,2.59,0.08
3.088653802871704,-0.53,2.6,0.1
3.091557025909424,-0.57,2.61,0.11
3.1015586853027344,-0.61,2.61,0.12
3.1130778789520264,-0.65,2.62,0.14
3.1225337982177734,-0.68,2.62,0.15
3.1329517364501953,-0.7,2.62,0.15
3.143397808074951,-0.73,2.62,0.14
3.1530709266662598,-0.74,2.62,0.13
3.162972927093506,-0.75,2.61,0.11
3.183837890625,-0.76,2.61,0.08
3.185472011566162,-0.77,2.6,0.05
3.192399024963379,-0.78,2.6,0.01
3.2025437355041504,-0.79,2.59,-0.05
3.213761806488037,-0.81,2.58,-0.11
3.2232179641723633,-0.82,2.57,-0.18
3.233689785003662,-0.82,2.56,-0.26
3.243151903152466,-0.83,2.54,-0.34
3.253781795501709,-0.84,2.53,-0.43
3.264202833175659,-0.84,2.52,-0.51
3.280557870864868,-0.85,2.51,-0.57
3.282972812652588,-0.86,2.5,-0.63
3.2931089401245117,-0.87,2.49,-0.67
3.304168701171875,-0.88,2.48,-0.68
3.3143486976623535,-0.89,2.47,-0.7
3.3235440254211426,-0.89,2.46,-0.69
3.334507942199707,-0.9,2.45,-0.68
3.344554901123047,-0.9,2.43,-0.67
3.3545827865600586,-0.9,2.42,-0.65
3.3648529052734375,-0.9,2.41,-0.64
3.381753921508789,-0.89,2.39,-0.61
3.383539915084839,-0.88,2.38,-0.59
3.3938937187194824,-0.86,2.36,-0.56
3.4052109718322754,-0.84,2.35,-0.54
3.4149270057678223,-0.8,2.33,-0.52
3.424769878387451,-0.76,2.3,-0.53
3.435053825378418,-0.71,2.29,-0.55
3.4450528621673584,-0.65,2.26,-0.58
3.455382823944092,-0.59,2.24,-0.61
3.4658737182617188,-0.54,2.22,-0.65
3.4813148975372314,-0.48,2.19,-0.69
3.4845027923583984,-0.43,2.16,-0.72
3.494403839111328,-0.39,2.14,-0.75
3.5056447982788086,-0.35,2.11,-0.78
3.515392780303955,-0.32,2.08,-0.79
3.5251870155334473,-0.29,2.05,-0.8
3.5359277725219727,-0.26,2.03,-0.82
3.545975685119629,-0.24,1.99,-0.83
3.5555620193481445,-0.23,1.96,-0.83
3.566380023956299,-0.22,1.94,-0.82
3.5814967155456543,-0.23,1.91,-0.81
3.5851869583129883,-0.24,1.88,-0.78
3.5951967239379883,-0.26,1.85,-0.73
3.6053309440612793,-0.29,1.82,-0.68
3.617088794708252,-0.31,1.79,-0.62
3.626175880432129,-0.32,1.76,-0.55
3.636532783508301,-0.31,1.73,-0.48
3.64650297164917,-0.31,1.7,-0.42
3.6563198566436768,-0.29,1.66,-0.35
3.678524971008301,-0.27,1.63,-0.3
3.6806397438049316,-0.25,1.6,-0.25
3.6857218742370605,-0.22,1.56,-0.2
3.700990915298462,-0.19,1.53,-0.16
3.7063398361206055,-0.15,1.49,-0.12
3.71687388420105,-0.11,1.45,-0.08
3.7269418239593506,-0.06,1.42,-0.04
3.7370009422302246,-0.01,1.38,-0.01
3.747424840927124,0.05,1.35,0.01
3.757140874862671,0.09,1.31,0.03
3.780266761779785,0.13,1.27,0.04
3.782327890396118,0.15,1.23,0.03
3.786580801010132,0.16,1.18,0.02
3.7995388507843018,0.15,1.14,0.01
3.8068647384643555,0.13,1.1,0.0
3.817389965057373,0.1,1.06,-0.01
3.827922821044922,0.07,1.01,0.0
3.837960720062256,0.04,0.97,0.01
3.8477020263671875,0.01,0.93,0.04
3.8577628135681152,-0.01,0.89,0.07
3.881269931793213,-0.04,0.84,0.1
3.883790969848633,-0.06,0.8,0.13
3.8872878551483154,-0.09,0.76,0.16
3.8996949195861816,-0.11,0.71,0.2
3.908615827560425,-0.14,0.67,0.24
3.9185099601745605,-0.16,0.62,0.28
3.9282827377319336,-0.17,0.57,0.33
3.938307762145996,-0.16,0.53,0.39
3.9482688903808594,-0.15,0.49,0.46
3.9582347869873047,-0.12,0.44,0.52
3.979640007019043,-0.08,0.39,0.57
3.981470823287964,-0.04,0.35,0.6
3.9881718158721924,-0.01,0.3,0.62
3.9983439445495605,0.01,0.25,0.64
4.008307933807373,0.03,0.21,0.64
4.0190749168396,0.03,0.16,0.64
4.029289722442627,0.03,0.12,0.64
4.039612770080566,0.02,0.07,0.65
4.049295902252197,0.02,0.03,0.67
4.060007810592651,0.03,-0.01,0.69
4.074895858764648,0.03,-0.06,0.7
4.07853889465332,0.04,-0.1,0.7
4.088957786560059,0.03,-0.14,0.69
4.09893274307251,0.02,-0.19,0.67
4.110057830810547,-0.01,-0.23,0.65
4.119568824768066,-0.04,-0.27,0.63
4.1303277015686035,-0.08,-0.32,0.62
4.1393609046936035,-0.11,-0.36,0.63
4.150380849838257,-0.12,-0.4,0.66
4.160315990447998,-0.12,-0.45,0.7
4.1764068603515625,-0.11,-0.49,0.74
4.17945671081543,-0.08,-0.53,0.78
4.189542770385742,-0.05,-0.57,0.82
4.19965386390686,-0.02,-0.61,0.86
4.210707902908325,0.01,-0.65,0.89
4.220420837402344,0.04,-0.69,0.9
4.230719804763794,0.05,-0.73,0.91
4.239956855773926,0.07,-0.78,0.93
4.251051902770996,0.08,-0.82,0.95
4.260612964630127,0.1,-0.85,0.97
4.277434825897217,0.13,-0.89,0.98
4.280160903930664,0.15,-0.93,0.99
4.290109872817993,0.17,-0.97,0.99
4.300166845321655,0.17,-1.01,0.99
4.311766862869263,0.17,-1.05,0.98
4.32112979888916,0.15,-1.09,0.95
4.331734895706177,0.12,-1.13,0.93
4.341157913208008,0.09,-1.17,0.9
4.351934909820557,0.07,-1.21,0.87
4.3616838455200195,0.05,-1.25,0.85
4.376726865768433,0.05,-1.3,0.84
4.38090181350708,0.06,-1.33,0.82
4.390908718109131,0.08,-1.37,0.79
4.401149749755859,0.11,-1.41,0.78
4.412024974822998,0.14,-1.44,0.76
4.4219207763671875,0.17,-1.48,0.74
4.432225704193115,0.2,-1.52,0.71
4.442010879516602,0.23,-1.55,0.69
4.452500820159912,0.26,-1.59,0.67
4.474104881286621,0.29,-1.62,0.66
4.476165771484375,0.32,-1.66,0.66
4.481572866439819,0.36,-1.69,0.66
4.491700887680054,0.39,-1.72,0.67
4.502839803695679,0.41,-1.75,0.68
4.512929916381836,0.43,-1.77,0.69
4.522233009338379,0.44,-1.8,0.69
4.533320903778076,0.43,-1.83,0.69
4.5431578159332275,0.4,-1.85,0.68
4.553222894668579,0.36,-1.88,0.68
4.5767388343811035,0.32,-1.91,0.67
4.578890800476074,0.28,-1.93,0.67
4.582044839859009,0.26,-1.95,0.67
4.5932817459106445,0.24,-1.97,0.67
4.603158950805664,0.22,-1.99,0.66
4.613408803939819,0.21,-2.01,0.64
4.623056888580322,0.21,-2.03,0.62
4.633879899978638,0.2,-2.05,0.58
4.643767833709717,0.19,-2.07,0.54
4.653697967529297,0.18,-2.08,0.49
4.676184892654419,0.17,-2.1,0.44
4.678285837173462,0.18,-2.12,0.39
4.68300199508667,0.2,-2.13,0.34
4.69314980506897,0.23,-2.15,0.3
4.703307867050171,0.26,-2.16,0.26
4.714272975921631,0.29,-2.17,0.22
4.723742961883545,0.31,-2.18,0.19
4.734251976013184,0.33,-2.18,0.15
4.744536876678467,0.33,-2.19,0.12
4.754128932952881,0.31,-2.2,0.09
4.777686834335327,0.28,-2.21,0.06
4.779774904251099,0.25,-2.21,0.04
4.783777713775635,0.21,-2.22,0.03
4.793815851211548,0.18,-2.23,0.03
4.805059909820557,0.14,-2.23,0.04
4.814826011657715,0.11,-2.23,0.05
4.824549913406372,0.08,-2.23,0.06
4.8354597091674805,0.05,-2.23,0.08
4.845446825027466,0.01,-2.23,0.09
4.8550848960876465,-0.04,-2.23,0.09
4.873873710632324,-0.09,-2.23,0.09
4.875854969024658,-0.14,-2.23,0.08
4.884584903717041,-0.19,-2.22,0.08
4.895586013793945,-0.23,-2.22,0.06
4.90543270111084,-0.25,-2.22,0.04
4.915686845779419,-0.26,-2.21,0.02
4.925565719604492,-0.26,-2.2,0.0
4.935815811157227,-0.26,-2.2,-0.03
4.946432828903198,-0.26,-2.19,-0.07
4.95582389831543,-0.26,-2.18,-0.11
4.973905801773071,-0.29,-2.17,-0.16
4.976055860519409,-0.32,-2.16,-0.2
4.985524892807007,-0.37,-2.15,-0.23
4.9964070320129395,-0.41,-2.14,-0.25
5.006095886230469,-0.44,-2.13,-0.27
5.01611590385437,-0.45,-2.11,-0.26
5.025984764099121,-0.45,-2.1,-0.25
5.036480903625488,-0.45,-2.08,-0.22
5.046773910522461,-0.46,-2.06,-0.2
5.056371688842773,-0.48,-2.04,-0.17
5.07336688041687,-0.52,-2.02,-0.14
5.075970888137817,-0.57,-2.0,-0.11
5.086061954498291,-0.63,-1.98,-0.06
5.096067905426025,-0.68,-1.96,-0.02
5.107588768005371,-0.73,-1.94,0.03
5.1171228885650635,-0.76,-1.92,0.08
5.12688684463501,-0.76,-1.9,0.13
5.137207984924316,-0.76,-1.87,0.17
5.147117853164673,-0.76,-1.85,0.2
5.157436847686768,-0.77,-1.82,0.22
5.174554824829102,-0.78,-1.8,0.23
5.176779747009277,-0.81,-1.77,0.24
5.186677932739258,-0.85,-1.75,0.24
5.196771860122681,-0.89,-1.73,0.24
5.206908702850342,-0.93,-1.7,0.25
5.217741966247559,-0.96,-1.68,0.25
5.227890968322754,-0.97,-1.65,0.25
5.2374067306518555,-0.97,-1.62,0.25
5.248523712158203,-0.97,-1.6,0.24
5.273476839065552,-0.97,-1.57,0.23
5.275784015655518,-0.98,-1.54,0.22
5.277926921844482,-0.99,-1.51,0.21
5.287621974945068,-1.02,-1.48,0.22
5.2994279861450195,-1.04,-1.45,0.24
5.3078227043151855,-1.06,-1.41,0.28
5.318180799484253,-1.06,-1.38,0.33
5.3287529945373535,-1.06,-1.35,0.38
5.338353872299194,-1.04,-1.31,0.43
5.348974704742432,-1.02,-1.28,0.47
5.37060284614563,-0.98,-1.24,0.51
5.372437000274658,-0.96,-1.21,0.55
5.377996921539307,-0.93,-1.18,0.58
5.388268947601318,-0.92,-1.15,0.62
5.398252964019775,-0.91,-1.11,0.66
5.409196853637695,-0.91,-1.08,0.68
5.419237852096558,-0.91,-1.04,0.71
5.429615020751953,-0.9,-1.01,0.73
5.439048767089844,-0.88,-0.98,0.74
5.449615955352783,-0.87,-0.95,0.74
5.471203804016113,-0.85,-0.91,0.72
5.472908020019531,-0.85,-0.88,0.7
5.478741884231567,-0.84,-0.84,0.68
5.488883972167969,-0.84,-0.81,0.65
5.50029182434082,-0.82,-0.77,0.63
5.5096728801727295,-0.81,-0.74,0.6
5.520040988922119,-0.79,-0.7,0.59
5.530581951141357,-0.77,-0.67,0.58
5.539981842041016,-0.74,-0.63,0.57
5.550642013549805,-0.7,-0.6,0.55
5.57319188117981,-0.66,-0.56,0.54
5.5749969482421875,-0.62,-0.53,0.53
5.579492807388306,-0.59,-0.49,0.52
5.589535713195801,-0.56,-0.45,0.52
5.6002278327941895,-0.53,-0.41,0.51
5.610620021820068,-0.51,-0.38,0.52
5.620506763458252,-0.48,-0.34,0.53
5.631040811538696,-0.45,-0.31,0.53
5.640910863876343,-0.42,-0.27,0.54
5.651151895523071,-0.39,-0.23,0.54
5.6690897941589355,-0.36,-0.19,0.54
5.670720815658569,-0.34,-0.15,0.52
5.68037486076355,-0.32,-0.12,0.51
5.690281867980957,-0.31,-0.08,0.48
5.701314926147461,-0.31,-0.04,0.44
5.711056709289551,-0.3,-0.01,0.41
5.721240997314453,-0.3,0.03,0.38
5.731539726257324,-0.28,0.06,0.33
5.74127984046936,-0.26,0.1,0.29
5.752105712890625,-0.22,0.13,0.25
5.76838493347168,-0.19,0.17,0.21
5.770776748657227,-0.15,0.21,0.17
5.781064987182617,-0.11,0.24,0.13
5.791029930114746,-0.08,0.28,0.09
5.802181720733643,-0.05,0.32,0.05
5.81201696395874,-0.03,0.36,0.02
5.821753978729248,-0.02,0.39,-0.01
5.832502841949463,0.0,0.43,-0.02
5.84188985824585,0.02,0.47,-0.05
5.852918863296509,0.05,0.5,-0.06
5.86988091468811,0.08,0.54,-0.06
5.871814727783203,0.12,0.58,-0.06
5.88174295425415,0.17,0.61,-0.06
5.892906904220581,0.21,0.65,-0.05
5.902394771575928,0.23,0.69,-0.05
5.912968873977661,0.25,0.72,-0.05
5.922371864318848,0.25,0.76,-0.06
5.93342399597168,0.25,0.79,-0.07
5.94305682182312,0.26,0.83,-0.08
5.953396797180176,0.27,0.86,-0.09
5.971711874008179,0.29,0.89,-0.11
5.973825931549072,0.32,0.93,-0.12
5.982394695281982,0.35,0.96,-0.13
5.993543863296509,0.38,0.99,-0.14
6.0032057762146,0.41,1.02,-0.16
6.013918876647949,0.43,1.06,-0.17
6.023042678833008,0.45,1.08,-0.2
6.034302711486816,0.46,1.11,-0.22
6.043951988220215,0.48,1.14,-0.25
6.066644906997681,0.5,1.17,-0.28
6.068441867828369,0.53,1.2,-0.31
6.07289981842041,0.56,1.23,-0.34
6.08309268951416,0.6,1.25,-0.35
6.093210697174072,0.63,1.28,-0.36
6.104190826416016,0.66,1.3,-0.36
6.114356994628906,0.68,1.33,-0.36
6.124260902404785,0.69,1.36,-0.35
6.134471893310547,0.7,1.38,-0.35
6.144874811172485,0.71,1.4,-0.34
6.169996738433838,0.72,1.42,-0.33
6.17217493057251,0.75,1.44,-0.32
6.17428183555603,0.78,1.46,-0.3
6.183901786804199,0.81,1.48,-0.28
6.195034027099609,0.85,1.49,-0.26
6.204442024230957,0.88,1.51,-0.24
6.2152369022369385,0.9,1.52,-0.23
6.224209785461426,0.92,1.53,-0.22
6.235209941864014,0.93,1.55,-0.22
6.245406866073608,0.94,1.55,-0.22
6.269090890884399,0.95,1.56,-0.23
6.270862817764282,0.98,1.57,-0.25
6.274472713470459,1.01,1.58,-0.26
6.284459829330444,1.04,1.58,-0.27
6.294548034667969,1.07,1.59,-0.27
6.305332899093628,1.09,1.59,-0.27
6.315900802612305,1.11,1.59,-0.28
6.324966907501221,1.12,1.59,-0.28
