time,wx,wy,wz
1.672292947769165,-1.1,-1.43,-0.95
1.6741840839385986,-1.09,-1.37,-0.71
1.682636022567749,-1.01,-1.31,-0.47
1.6927101612091064,-0.86,-1.26,-0.26
1.7028028964996338,-0.65,-1.2,-0.07
1.7141611576080322,-0.38,-1.15,0.07
1.723332166671753,-0.06,-1.09,0.17
1.7339551448822021,0.26,-1.03,0.22
1.7431471347808838,0.54,-0.98,0.19
1.754276990890503,0.77,-0.92,0.09
1.7729480266571045,0.95,-0.87,-0.06
1.7748479843139648,1.08,-0.82,-0.24
1.7833678722381592,1.14,-0.77,-0.45
1.7933881282806396,1.12,-0.73,-0.69
1.8036119937896729,1.0,-0.69,-0.95
1.814668893814087,0.79,-0.66,-1.22
1.824411153793335,0.53,-0.62,-1.46
1.8346469402313232,0.23,-0.58,-1.66
1.8443560600280762,-0.07,-0.54,-1.79
1.872737169265747,-0.35,-0.48,-1.86
1.8748180866241455,-0.61,-0.42,-1.88
1.876539945602417,-0.82,-0.36,-1.84
1.8838789463043213,-0.95,-0.29,-1.76
1.8941881656646729,-0.99,-0.21,-1.63
1.90431809425354,-0.94,-0.14,-1.45
1.9154529571533203,-0.82,-0.06,-1.24
1.9251768589019775,-0.65,0.01,-1.01
1.935304880142212,-0.44,0.08,-0.78
1.9448878765106201,-0.19,0.14,-0.57
1.9724571704864502,0.07,0.21,-0.37
1.9745819568634033,0.34,0.27,-0.21
1.9763109683990479,0.58,0.32,-0.08
1.984679937362671,0.77,0.39,-0.02
1.9948060512542725,0.91,0.44,0.0
2.005934953689575,1.0,0.5,-0.03
2.0159549713134766,1.03,0.55,-0.1
2.0257928371429443,0.99,0.59,-0.19
2.036684036254883,0.89,0.64,-0.32
2.046199083328247,0.71,0.68,-0.48
2.0714900493621826,0.48,0.71,-0.65
2.0732738971710205,0.24,0.75,-0.83
2.075424909591675,0.02,0.79,-1.0
2.0865540504455566,-0.19,0.83,-1.14
2.0955021381378174,-0.37,0.88,-1.25
2.1057770252227783,-0.51,0.93,-1.33
2.116652011871338,-0.61,0.98,-1.37
2.1265618801116943,-0.64,1.03,-1.38
2.136955976486206,-0.61,1.08,-1.34
2.1469318866729736,-0.54,1.14,-1.26
2.1751201152801514,-0.41,1.18,-1.13
2.1768648624420166,-0.26,1.23,-0.97
2.178976058959961,-0.09,1.28,-0.78
2.1862080097198486,0.11,1.32,-0.59
2.1962170600891113,0.33,1.36,-0.39
2.207319974899292,0.54,1.4,-0.19
2.2177369594573975,0.73,1.44,-0.01
2.2275350093841553,0.87,1.47,0.13
2.2376699447631836,0.96,1.51,0.24
2.247668981552124,1.01,1.54,0.31
2.2676949501037598,1.02,1.57,0.33
2.269489049911499,0.99,1.59,0.32
2.2768030166625977,0.92,1.62,0.26
2.2869579792022705,0.81,1.64,0.15
2.2969939708709717,0.68,1.65,-0.01
2.308098077774048,0.53,1.66,-0.18
2.3181190490722656,0.39,1.67,-0.37
2.3276619911193848,0.26,1.68,-0.56
2.338433027267456,0.16,1.69,-0.74
2.3481228351593018,0.08,1.69,-0.9
2.3671770095825195,0.04,1.7,-1.03
2.369128942489624,0.03,1.71,-1.12
2.3775808811187744,0.05,1.72,-1.16
2.387511968612671,0.09,1.73,-1.14
2.397649049758911,0.14,1.74,-1.08
2.408792018890381,0.21,1.74,-0.96
2.4186341762542725,0.27,1.75,-0.81
2.4281959533691406,0.34,1.75,-0.62
2.438955068588257,0.38,1.76,-0.41
2.4493210315704346,0.42,1.77,-0.17
2.4666330814361572,0.43,1.77,0.06
2.468376874923706,0.43,1.78,0.26
2.4782190322875977,0.41,1.78,0.44
2.488409996032715,0.37,1.78,0.59
2.4984638690948486,0.3,1.78,0.69
2.509397029876709,0.24,1.78,0.75
2.5198328495025635,0.17,1.77,0.76
2.5290400981903076,0.11,1.76,0.71
2.5398759841918945,0.05,1.75,0.62
2.550360918045044,0.02,1.74,0.5
2.569411039352417,0.0,1.72,0.35
2.571125030517578,0.0,1.71,0.19
2.578878164291382,0.01,1.69,0.02
2.589056968688965,0.03,1.68,-0.15
2.5991430282592773,0.06,1.66,-0.29
2.6103250980377197,0.1,1.64,-0.41
2.6203181743621826,0.13,1.62,-0.5
2.629624128341675,0.16,1.61,-0.56
2.640302896499634,0.18,1.59,-0.58
2.66552996635437,0.19,1.57,-0.56
2.6677310466766357,0.17,1.55,-0.51
2.669327974319458,0.13,1.53,-0.41
2.6867191791534424,0.07,1.51,-0.28
2.689844846725464,-0.01,1.5,-0.14
2.7021420001983643,-0.11,1.48,0.03
2.7108309268951416,-0.23,1.46,0.18
2.7207000255584717,-0.34,1.44,0.33
2.7307510375976562,-0.46,1.42,0.47
2.7407190799713135,-0.56,1.4,0.59
2.7664191722869873,-0.65,1.38,0.68
2.7686588764190674,-0.72,1.35,0.74
2.77001690864563,-0.77,1.33,0.76
2.7868010997772217,-0.81,1.3,0.73
2.7905609607696533,-0.82,1.27,0.68
2.8020880222320557,-0.8,1.25,0.59
2.8117990493774414,-0.77,1.22,0.48
2.8216068744659424,-0.72,1.19,0.35
2.831460952758789,-0.67,1.17,0.2
2.8417599201202393,-0.62,1.14,0.05
2.867591142654419,-0.59,1.11,-0.08
2.8697969913482666,-0.55,1.09,-0.2
2.8715431690216064,-0.53,1.06,-0.3
2.8870480060577393,-0.53,1.04,-0.39
2.891464948654175,-0.58,1.02,-0.45
2.903316020965576,-0.65,0.99,-0.47
2.911993980407715,-0.76,0.97,-0.46
2.9222450256347656,-0.88,0.94,-0.41
2.9324400424957275,-1.01,0.92,-0.33
2.942432165145874,-1.14,0.89,-0.24
2.9673080444335938,-1.3,0.87,-0.15
2.969521999359131,-1.44,0.84,-0.05
2.9717581272125244,-1.58,0.82,0.05
2.9870011806488037,-1.68,0.79,0.15
2.991929054260254,-1.75,0.76,0.22
3.002065896987915,-1.78,0.73,0.28
3.0130510330200195,-1.78,0.69,0.31
3.0228500366210938,-1.76,0.66,0.31
3.033514976501465,-1.7,0.63,0.3
3.0433151721954346,-1.61,0.6,0.26
3.0632729530334473,-1.51,0.57,0.19
3.065479040145874,-1.39,0.54,0.11
3.0727200508117676,-1.28,0.51,0.02
3.082710027694702,-1.17,0.48,-0.07
3.0928759574890137,-1.08,0.46,-0.16
3.1037890911102295,-1.0,0.43,-0.25
3.113323926925659,-0.94,0.41,-0.33
3.1237759590148926,-0.92,0.39,-0.41
3.1341798305511475,-0.93,0.36,-0.46
3.1441709995269775,-0.98,0.34,-0.49
3.1647520065307617,-1.05,0.31,-0.49
3.16684889793396,-1.14,0.29,-0.47
3.1730949878692627,-1.24,0.26,-0.44
3.186537027359009,-1.36,0.24,-0.38
3.193578004837036,-1.47,0.22,-0.31
3.2041170597076416,-1.56,0.19,-0.22
3.214514970779419,-1.63,0.17,-0.13
3.224416971206665,-1.67,0.14,-0.04
3.234976053237915,-1.66,0.12,0.05
3.244723081588745,-1.62,0.09,0.12
3.265486001968384,-1.56,0.06,0.17
3.267778158187866,-1.46,0.03,0.22
3.2741758823394775,-1.33,0.01,0.24
3.2861478328704834,-1.18,-0.02,0.26
3.2942049503326416,-1.0,-0.05,0.25
3.305229902267456,-0.82,-0.08,0.22
3.3149259090423584,-0.64,-0.1,0.18
3.3253159523010254,-0.48,-0.12,0.12
3.3355138301849365,-0.32,-0.15,0.06
3.3451988697052,-0.18,-0.17,0.0
3.365565061569214,-0.07,-0.19,-0.06
3.367504835128784,0.0,-0.22,-0.11
3.374953031539917,0.05,-0.25,-0.16
3.3864870071411133,0.05,-0.27,-0.2
3.394937038421631,0.03,-0.3,-0.22
3.4061338901519775,0.0,-0.32,-0.23
3.416288137435913,-0.03,-0.34,-0.22
3.4258968830108643,-0.09,-0.37,-0.19
3.4360930919647217,-0.15,-0.39,-0.15
3.4622581005096436,-0.21,-0.41,-0.11
3.4641380310058594,-0.24,-0.43,-0.06
3.4657719135284424,-0.25,-0.45,0.0
3.475594997406006,-0.23,-0.47,0.06
3.485725164413452,-0.18,-0.49,0.11
3.495642900466919,-0.11,-0.51,0.15
3.505842924118042,-0.01,-0.53,0.19
3.5158798694610596,0.11,-0.54,0.22
3.5267860889434814,0.25,-0.56,0.23
3.5367250442504883,0.42,-0.57,0.23
3.5628750324249268,0.59,-0.58,0.2
3.5647151470184326,0.76,-0.59,0.16
3.5665760040283203,0.93,-0.61,0.11
3.575943946838379,1.07,-0.62,0.05
3.5864498615264893,1.19,-0.63,-0.02
3.596374988555908,1.28,-0.65,-0.1
3.6064000129699707,1.34,-0.66,-0.17
3.6176559925079346,1.35,-0.68,-0.24
3.6273038387298584,1.32,-0.7,-0.3
3.637989044189453,1.26,-0.72,-0.34
3.662848949432373,1.19,-0.74,-0.37
3.664686918258667,1.1,-0.76,-0.38
3.666857957839966,1.02,-0.77,-0.38
3.677251100540161,0.94,-0.79,-0.35
3.6872141361236572,0.87,-0.81,-0.31
3.6972239017486572,0.82,-0.82,-0.26
3.708385944366455,0.81,-0.83,-0.19
3.7181479930877686,0.84,-0.84,-0.14
3.7286200523376465,0.9,-0.85,-0.09
3.738255023956299,0.99,-0.86,-0.04
3.7616798877716064,1.11,-0.87,-0.02
3.7637510299682617,1.24,-0.87,-0.01
3.767799139022827,1.39,-0.88,-0.03
3.7777490615844727,1.53,-0.89,-0.06
3.7878239154815674,1.65,-0.89,-0.11
3.7978169918060303,1.74,-0.9,-0.18
3.808177947998047,1.81,-0.92,-0.26
3.8180949687957764,1.86,-0.93,-0.33
3.829087018966675,1.88,-0.94,-0.41
3.839245080947876,1.87,-0.96,-0.48
3.8571279048919678,1.82,-0.98,-0.55
3.859062910079956,1.74,-0.99,-0.6
3.8684909343719482,1.63,-1.01,-0.64
3.8784501552581787,1.51,-1.03,-0.65
3.8885910511016846,1.38,-1.04,-0.64
3.8985090255737305,1.25,-1.06,-0.61
3.908651113510132,1.12,-1.07,-0.57
3.9199469089508057,1.02,-1.08,-0.52
3.9292361736297607,0.95,-1.09,-0.47
3.9397270679473877,0.92,-1.09,-0.42
3.9599268436431885,0.91,-1.09,-0.37
3.961966037750244,0.91,-1.1,-0.33
3.9691359996795654,0.93,-1.1,-0.29
3.979205846786499,0.97,-1.11,-0.27
3.9890940189361572,1.03,-1.11,-0.27
3.9992258548736572,1.11,-1.11,-0.28
4.009312868118286,1.2,-1.12,-0.3
4.020424127578735,1.27,-1.12,-0.34
4.02990198135376,1.32,-1.12,-0.38
4.040631055831909,1.34,-1.13,-0.44
4.060029029846191,1.34,-1.13,-0.5
4.062054872512817,1.32,-1.14,-0.56
4.0698769092559814,1.25,-1.14,-0.61
4.079905033111572,1.15,-1.15,-0.64
4.089951038360596,1.03,-1.16,-0.66
4.100813150405884,0.89,-1.16,-0.66
4.110383987426758,0.76,-1.17,-0.64
4.121193170547485,0.63,-1.17,-0.61
4.130918025970459,0.5,-1.16,-0.55
4.141028165817261,0.39,-1.16,-0.5
4.1620190143585205,0.28,-1.16,-0.42
4.1640870571136475,0.19,-1.15,-0.34
4.170447111129761,0.13,-1.15,-0.26
4.180505990982056,0.1,-1.13,-0.18
4.190778017044067,0.08,-1.12,-0.11
4.2007410526275635,0.08,-1.12,-0.05
4.211740016937256,0.09,-1.1,0.0
4.221800088882446,0.1,-1.09,0.05
4.2320311069488525,0.13,-1.08,0.08
4.255231142044067,0.15,-1.06,0.09
4.257014036178589,0.18,-1.05,0.09
4.260741949081421,0.19,-1.03,0.08
4.271252870559692,0.19,-1.02,0.06
4.281294107437134,0.18,-1.0,0.05
4.2914879322052,0.15,-0.99,0.02
4.301558971405029,0.12,-0.97,0.0
4.3125669956207275,0.06,-0.95,-0.02
4.3225319385528564,-0.01,-0.94,-0.03
4.332582950592041,-0.1,-0.91,-0.03
4.35738205909729,-0.19,-0.89,-0.02
4.359263181686401,-0.28,-0.88,0.01
4.3613340854644775,-0.36,-0.85,0.04
4.372132062911987,-0.43,-0.83,0.09
4.382063150405884,-0.48,-0.81,0.14
4.392243146896362,-0.54,-0.79,0.21
4.402260065078735,-0.57,-0.76,0.28
4.4133689403533936,-0.59,-0.73,0.36
4.423235177993774,-0.59,-0.71,0.44
4.4335548877716064,-0.57,-0.68,0.52
4.458783864974976,-0.54,-0.65,0.59
4.460683107376099,-0.5,-0.62,0.65
4.462868928909302,-0.45,-0.6,0.71
4.472790956497192,-0.4,-0.57,0.76
4.482897043228149,-0.36,-0.53,0.8
4.492901086807251,-0.32,-0.5,0.82
4.503939867019653,-0.3,-0.47,0.83
4.513538122177124,-0.31,-0.44,0.83
4.5238049030303955,-0.33,-0.4,0.83
4.534436941146851,-0.36,-0.37,0.82
4.5607709884643555,-0.41,-0.33,0.8
4.56254506111145,-0.48,-0.3,0.77
4.564645051956177,-0.57,-0.27,0.75
4.573441028594971,-0.67,-0.23,0.75
4.585322141647339,-0.78,-0.2,0.75
4.5935070514678955,-0.86,-0.16,0.76
4.604624032974243,-0.93,-0.12,0.77
4.6144349575042725,-0.99,-0.09,0.79
4.624727964401245,-1.03,-0.05,0.82
4.635038137435913,-1.05,-0.02,0.86
4.655166864395142,-1.05,0.02,0.92
4.656919002532959,-1.02,0.05,0.98
4.663876056671143,-0.96,0.09,1.03
4.6742329597473145,-0.89,0.12,1.07
4.684367895126343,-0.82,0.16,1.12
4.695325136184692,-0.74,0.2,1.15
4.705075025558472,-0.67,0.24,1.18
4.7153871059417725,-0.6,0.28,1.19
4.725364923477173,-0.54,0.32,1.18
4.735565900802612,-0.51,0.36,1.16
4.754597902297974,-0.51,0.39,1.14
4.756422996520996,-0.52,0.43,1.11
4.764755964279175,-0.56,0.47,1.06
4.774904012680054,-0.61,0.5,1.0
4.785029172897339,-0.67,0.54,0.94
4.796140909194946,-0.74,0.58,0.88
4.805980920791626,-0.81,0.61,0.82
4.816325902938843,-0.87,0.65,0.78
4.825976133346558,-0.92,0.68,0.74
4.836457967758179,-0.96,0.72,0.7
4.855447053909302,-0.99,0.75,0.68
4.857353925704956,-1.01,0.79,0.67
4.865396022796631,-1.01,0.82,0.68
4.875571012496948,-0.99,0.85,0.68
4.885723829269409,-0.95,0.89,0.7
4.895691156387329,-0.9,0.92,0.72
4.906721830368042,-0.84,0.96,0.75
4.915783166885376,-0.79,0.99,0.79
4.927141904830933,-0.72,1.02,0.82
4.937031030654907,-0.66,1.06,0.85
4.956032991409302,-0.59,1.09,0.87
4.9579150676727295,-0.54,1.12,0.88
4.966408014297485,-0.49,1.15,0.89
4.976299047470093,-0.45,1.18,0.88
4.986515045166016,-0.41,1.21,0.85
4.997596025466919,-0.38,1.24,0.81
5.007405996322632,-0.35,1.26,0.75
5.01752495765686,-0.33,1.29,0.7
5.027406930923462,-0.31,1.32,0.63
5.053210020065308,-0.32,1.34,0.56
5.055329084396362,-0.32,1.36,0.48
5.056859016418457,-0.32,1.39,0.39
5.0681798458099365,-0.31,1.41,0.3
5.077095031738281,-0.3,1.44,0.22
5.087211847305298,-0.29,1.46,0.14
5.098289966583252,-0.27,1.48,0.07
5.107989072799683,-0.25,1.5,-0.01
5.118549108505249,-0.23,1.52,-0.06
5.128129959106445,-0.19,1.54,-0.1
5.155397176742554,-0.15,1.56,-0.12
5.157099008560181,-0.1,1.58,-0.12
5.15907883644104,-0.05,1.6,-0.11
5.167528867721558,-0.01,1.62,-0.11
5.177748918533325,0.04,1.64,-0.09
5.188008069992065,0.09,1.66,-0.06
5.199170827865601,0.13,1.67,-0.03
5.20865797996521,0.17,1.69,0.0
5.219291925430298,0.21,1.7,0.02
5.228806018829346,0.24,1.72,0.03
5.253278970718384,0.26,1.73,0.04
5.25505805015564,0.27,1.74,0.04
5.258145093917847,0.28,1.74,0.05
5.268244028091431,0.28,1.75,0.04
5.278280973434448,0.28,1.75,0.02
5.289463043212891,0.27,1.75,0.0
5.299666166305542,0.27,1.76,-0.05
5.3091981410980225,0.27,1.75,-0.09
5.319801092147827,0.26,1.75,-0.13
5.329764127731323,0.27,1.74,-0.16
5.3572118282318115,0.28,1.74,-0.19
5.358914136886597,0.31,1.73,-0.22
5.360965013504028,0.36,1.72,-0.25
5.369112014770508,0.4,1.71,-0.27
5.379014015197754,0.45,1.7,-0.28
5.389538049697876,0.49,1.69,-0.26
5.400459051132202,0.52,1.67,-0.23
5.409926176071167,0.56,1.65,-0.19
5.420696973800659,0.6,1.64,-0.14
5.43016505241394,0.64,1.62,-0.1
5.44923996925354,0.69,1.6,-0.04
5.451148986816406,0.73,1.59,0.01
5.459916830062866,0.75,1.57,0.08
5.4704320430755615,0.77,1.55,0.13
5.479909181594849,0.79,1.52,0.17
5.49014687538147,0.8,1.5,0.19
5.501361131668091,0.81,1.47,0.19
5.510605096817017,0.82,1.45,0.19
5.521162986755371,0.84,1.42,0.19
5.531965970993042,0.87,1.39,0.18
5.550930023193359,0.92,1.36,0.17
5.552775144577026,0.97,1.33,0.15
5.560328006744385,1.03,1.3,0.12
5.570450067520142,1.08,1.27,0.1
5.5806310176849365,1.14,1.23,0.1
5.590752840042114,1.19,1.2,0.09
5.601668119430542,1.24,1.16,0.09
5.611052989959717,1.28,1.12,0.1
5.622162103652954,1.3,1.09,0.12
5.632250070571899,1.3,1.05,0.15
5.651700019836426,1.28,1.01,0.18
5.653540849685669,1.25,0.97,0.22
5.66124701499939,1.21,0.93,0.26
5.671436071395874,1.16,0.9,0.29
5.681383848190308,1.1,0.85,0.33
5.692525148391724,1.05,0.81,0.38
5.702528953552246,1.0,0.77,0.41
5.712211847305298,0.96,0.73,0.44
5.722776174545288,0.93,0.69,0.45
5.732648134231567,0.92,0.65,0.45
5.751706838607788,0.91,0.6,0.44
5.7534730434417725,0.91,0.56,0.42
5.761977910995483,0.93,0.51,0.4
5.771988153457642,0.96,0.47,0.37
5.782147169113159,1.01,0.42,0.33
5.793244123458862,1.06,0.38,0.3
5.803169012069702,1.1,0.33,0.27
5.812870025634766,1.14,0.28,0.25
5.823468923568726,1.16,0.23,0.23
5.849061965942383,1.19,0.19,0.22
5.851171016693115,1.21,0.14,0.21
5.852401971817017,1.2,0.09,0.2
5.869898080825806,1.17,0.04,0.21
5.872718095779419,1.11,-0.01,0.23
5.885305166244507,1.06,-0.07,0.26
5.893171072006226,1.0,-0.11,0.3
5.903905153274536,0.95,-0.16,0.34
5.913197994232178,0.88,-0.21,0.38
5.924391984939575,0.8,-0.26,0.41
5.94755482673645,0.71,-0.32,0.44
5.949841022491455,0.63,-0.37,0.46
5.952987909317017,0.56,-0.42,0.48
5.96963906288147,0.52,-0.47,0.48
5.973461866378784,0.48,-0.53,0.49
5.985308885574341,0.45,-0.57,0.5
5.99446702003479,0.44,-0.62,0.5
6.003956079483032,0.44,-0.67,0.5
6.014556169509888,0.45,-0.71,0.48
6.0247039794921875,0.46,-0.76,0.46
6.049389123916626,0.47,-0.81,0.41
6.051584959030151,0.47,-0.86,0.36
6.053838014602661,0.47,-0.91,0.32
6.069709062576294,0.47,-0.95,0.28
6.074095010757446,0.47,-0.99,0.24
6.084967851638794,0.46,-1.04,0.2
6.095279932022095,0.43,-1.08,0.15
6.105208158493042,0.38,-1.12,0.11
6.115473985671997,0.31,-1.17,0.07
6.125656843185425,0.23,-1.21,0.04
6.150141954421997,0.16,-1.25,0.01
6.152325868606567,0.08,-1.29,-0.01
6.154633045196533,0.01,-1.33,-0.03
6.169832944869995,-0.08,-1.37,-0.04
6.174842119216919,-0.16,-1.41,-0.04
6.185221910476685,-0.23,-1.44,-0.03
6.196339845657349,-0.28,-1.48,-0.03
6.205756902694702,-0.32,-1.51,-0.03
6.216310024261475,-0.36,-1.54,-0.03
6.226335048675537,-0.4,-1.58,-0.04
6.246569871902466,-0.42,-1.6,-0.04
6.2485129833221436,-0.44,-1.63,-0.04
6.255589962005615,-0.43,-1.66,-0.05
6.265748023986816,-0.41,-1.68,-0.06
6.275645971298218,-0.39,-1.69,-0.08
6.28682017326355,-0.38,-1.71,-0.09
6.296576023101807,-0.39,-1.73,-0.11
6.30657696723938,-0.4,-1.75,-0.12
6.317217111587524,-0.42,-1.77,-0.12
6.326837062835693,-0.45,-1.78,-0.13
6.346591949462891,-0.49,-1.79,-0.12
6.348711013793945,-0.54,-1.8,-0.1
6.356471061706543,-0.6,-1.81,-0.08
6.36637806892395,-0.65,-1.81,-0.05
